date,num_likes,num_retweets,tweet_source,tweets
2022-07-21 10:02:00+00:00,5667,401,Twitter Media Studio,"Over and out, @B_Fernandes8! 😅📲

#MUFC || #MUTOUR22 https://t.co/yZtpvmU4ce"
2022-07-21 09:58:00+00:00,7013,562,Twitter Web App,"Thank you for the warm welcome, Perth ✍️❤️

#MUFC || #MUTOUR22 https://t.co/ugBvZ0I8pt"
2022-07-21 09:55:00+00:00,7854,454,Twitter Web App,"Taking aim 🎯

🇵🇹 @DalotDiogo 

#MUFC || #MUTOUR22 https://t.co/bu5NS7n0g7"
2022-07-21 09:52:00+00:00,8896,669,Twitter Web App,"Working it. 

#MUFC || #MUTOUR22 https://t.co/CIRHH1su1w"
2022-07-21 09:49:00+00:00,7345,507,Twitter Web App,"Let's get started! 💪 

#MUFC || #MUTOUR22 https://t.co/2uiQjN3xcv"
2022-07-21 09:47:00+00:00,4540,387,Twitter Web App,"Backed by our Perth Reds for an open training session at the WACA — it's great to see you again! 👋

#MUFC || #MUTOUR22 https://t.co/3bJbdas1Ec"
2022-07-21 09:45:00+00:00,13944,791,Twitter Web App,"Ready to go in Perth! 👊

#MUFC || #MUTOUR22 https://t.co/GRNWZCntw4"
2022-07-21 00:58:00+00:00,11470,720,Twitter for Advertisers,"3️⃣ games. 1️⃣1️⃣ goals.

Next up: Aston Villa 💪

#MUFC || #MUTOUR22"
2022-07-20 22:36:46+00:00,1164,60,Twitter for iPhone,@ManUtdWomen @ellatoone99 👏🏴󠁧󠁢󠁥󠁮󠁧󠁿
2022-07-20 21:44:00+00:00,10319,631,Twitter for Advertisers,"Getting set for our final game of #MUTOUR22 👊🇦🇺

#MUFC"
2022-07-20 19:31:00+00:00,7441,404,Twitter for Advertisers,"A clean look for the new season 🧼⚪️

#MUFC || #MUTOUR22"
2022-07-20 17:55:00+00:00,5578,401,Twitter for Advertisers,"📽️ Check in with the squad in today's United Daily, as we're onto the next destination of #MUTOUR22 ✈️

#MUFC"
2022-07-20 16:19:00+00:00,12780,960,Twitter Web App,"📍 The Reds have touched down in Perth ✈️

#MUFC | #MUTOUR22 https://t.co/ylXE7TpT5Q"
2022-07-20 14:52:00+00:00,12489,972,Twitter Ads,"Determined in attack 💪
Hungry in defence 👊

Love this from you, @FPellistri07! 

#MUFC || #MUTOUR22 https://t.co/KtkLpcbLaj"
2022-07-20 13:41:00+00:00,4259,296,Twitter for Advertisers,"💭 Have a question for @Donny_Beek6 and @RaphaelVarane?

We'll be asking them the best ones on Thursday, so click below to submit yours 👇

#MUFC"
2022-07-20 13:22:00+00:00,4275,317,Twitter Web App,"Farewell, Melbourne 🇦🇺

#MUFC || #PhotoOfTheDay https://t.co/2ejx96ly8P https://t.co/M0iXgEC9fL"
2022-07-20 12:59:00+00:00,4753,336,Twitter for Advertisers,"Signing out of Melbourne ✔️

@B_Fernandes8 x @Fred08Oficial

#MUFC || #MUTOUR22"
2022-07-20 12:53:00+00:00,8814,646,Twitter Web App,"Melbourne: ✔️
Perth: 🔜

#MUFC || #MUTOUR22 https://t.co/ySEiKRWWWC"
2022-07-20 12:50:00+00:00,6834,527,Twitter Web App,"🏁 Finishing in Melbourne the same way we started.

High spirits, full intensity ⚡

#MUFC || #MUTOUR22 https://t.co/cbyGwxfwLY"
2022-07-20 12:47:00+00:00,16502,786,Twitter Web App,"Attention to detail. 

#MUFC || #MUTOUR22 https://t.co/LjeXP67En3"
2022-07-20 12:45:00+00:00,8706,531,Twitter Web App,"🇦🇺 Briefing our final training session in Melbourne. 

#MUFC || #MUTOUR22 https://t.co/sPzXPhc1ld"
2022-07-20 11:36:00+00:00,25223,2676,Twitter Media Studio,"Staring contest got you good! 🤣

🇫🇷 @RaphaelVarane x @AnthonyMartial 🇫🇷

#MUFC || #MUTOUR22 https://t.co/ocr86txfzb"
2022-07-20 10:33:08+00:00,5060,475,Twitter Web App,"Which of our #MUTOUR22 games so far have you enjoyed the most and why? 💭

#MUFC"
2022-07-20 08:34:00+00:00,2884,218,Twitter for Advertisers,"🔊 Streaming now: #UTDPodcast

Featuring analysis and reaction to our #MUTOUR22 win over Crystal Palace...

#MUFC || @TeamViewer"
2022-07-20 07:08:00+00:00,13544,1255,Twitter Ads,"Practise what you play.

Slick football for @MarcusRashford's goal on Tuesday 👌

#MUFC || #MUTOUR22 https://t.co/VpxmJUPjfm"
2022-07-20 03:43:00+00:00,5462,331,Twitter for Advertisers,"⚪ A successful first outing in our new away shirt.

Enter below for the chance to win your own, plus a full kit 👇

#MUFC || #MUTOUR22"
2022-07-20 00:51:32+00:00,3543,224,Twitter Web App,"✍️🤳📸

#MUFC || #MUTOUR22 https://t.co/lxqg4yWbvF"
2022-07-20 00:51:31+00:00,12180,748,Twitter Web App,"We've missed seeing our fans around the world.

Always grateful for your support, Melbourne! 🇦🇺❤

#MUFC || #MUTOUR22 https://t.co/1rdfmzhwDs"
2022-07-20 00:20:00+00:00,3837,241,Twitter for Advertisers,"🗯 We've picked out the top talking points from Tuesday's game 👇

#MUFC || #MUTOUR22"
2022-07-19 21:44:00+00:00,10422,782,Twitter Web App,"A special city 🌆🏟

Thanks for having us, Melbourne — until next time 👏🇦🇺

#MUFC || #MUTOUR22 https://t.co/biWpEv3CRX"
2022-07-19 20:12:00+00:00,15568,954,Twitter Web App,"Let's keep this momentum building 📈

#MUFC || #MUTOUR22 https://t.co/io0tblTwGv"
2022-07-19 18:50:00+00:00,5928,486,Twitter for Advertisers,"⚽️ Miss our latest #MUTOUR22 victory? Don't worry, we've got you covered ✌️

Relive the full match, from first whistle to last, in our app now 📲

#MUFC"
2022-07-19 17:38:00+00:00,20327,1112,Twitter Web App,"Say cheese! 📸😁

#MUFC || #MUTOUR22 https://t.co/12dsJ3gdKi"
2022-07-19 16:29:00+00:00,21790,1258,Twitter Web App,"First United start ✔️

🇳🇱 @TyrellMalaciia 

#MUFC || #MUTOUR22 https://t.co/ae6jC9wgLb"
2022-07-19 15:37:00+00:00,9976,796,Twitter for Advertisers,"Erik ten Hag has sent his best wishes and support to his former player Sebastien Haller 🙏

Everyone at the club sends strength to Sebastien and his loved ones at this difficult time ❤️

#MUFC"
2022-07-19 14:45:00+00:00,5844,485,Twitter Media Studio,"A post-match word from @Donny_Beek6! 💬

@TeamViewer ↔️ #BringingYouCloser

#MUFC || #MUTOUR22 https://t.co/LhPerg3GYE"
2022-07-19 14:16:00+00:00,3759,315,Twitter for Advertisers,"💬 The boss gives his reaction to our third #MUTOUR22 fixture and shares where he believes the team can improve 📈

#MUFC"
2022-07-19 13:47:04+00:00,42878,3193,Twitter Web App,"Heating up 🔥🔥🔥

#MUFC || #MUTOUR22 https://t.co/oqhwheuSng"
2022-07-19 13:32:00+00:00,4468,342,Twitter for Advertisers,"🗣 @B_Fernandes8 has hailed the aggressive press shown by the Reds in pre-season so far 💪

#MUFC || #MUTOUR22"
2022-07-19 12:57:00+00:00,8329,699,Twitter for Advertisers,"The best bits from our latest #MUTOUR22 success are ready for you to enjoy! 🍿👇

#MUFC || #MUTOUR22"
2022-07-19 12:40:15+00:00,6526,415,Twitter for Advertisers,"A maiden run-out for our new away kit ⬜️🔥

#MUFC || #MUTOUR22"
2022-07-19 12:30:20+00:00,26198,2744,Twitter for iPhone,"Our Reds loved that @Donny_Beek6 assist 🫶

#MUFC || #MUTOUR22 https://t.co/cT0MXXvdiN"
2022-07-19 12:18:12+00:00,94962,7597,Twitter for iPhone,This 😍 https://t.co/CwO2QS91ad
2022-07-19 12:08:53+00:00,18234,2598,Twitter for Advertisers,"Erik's Reds make it three pre-season wins from three ✔️✔️✔️

#MUFC || #MUTOUR22"
2022-07-19 12:03:08+00:00,2127,114,Twitter Web App,"United have since been reduced to 🔟 men, with Will Fish sent off, as we enter the closing stages.

#MUFC || #MUTOUR22"
2022-07-19 12:02:32+00:00,3867,231,Twitter Web App,"🔄 A further change at full-back, as @EthanLaird comes on in place of @TyrellMalaciia.

#MUFC || #MUTOUR22 https://t.co/itGLJjZyi2"
2022-07-19 11:50:29+00:00,4820,231,Twitter Web App,"Goal. Palace pull one back through Ward.

#MUFC || #MUTOUR22"
2022-07-19 11:47:36+00:00,1827,81,Twitter Web App,"🚨 @TyrellMalaciia has remained at left-back for now, with @EthanLaird still among the substitutes.

#MUFC || #MUTOUR22"
2022-07-19 11:45:29+00:00,15956,1870,Twitter for Advertisers,"Another lightning counterattack made it 3-0 in Melbourne ⚡️🌪

🏴󠁧󠁢󠁥󠁮󠁧󠁿 @Sanchooo10

#MUFC || #MUTOUR22"
2022-07-19 11:42:06+00:00,6108,525,Twitter for Advertisers,"📄 A fresh United team sheet as the clock passes the hour-mark 💪

#MUFC || #MUTOUR22"
2022-07-19 11:35:48+00:00,8267,782,Twitter for Advertisers,"JADON GETS IN ON THE ACT ⚡️

🤙 @Sanchooo10

#MUFC || #MUTOUR22"
2022-07-19 11:33:36+00:00,29832,3220,Twitter for Advertisers,"A lovely team move to double our lead 😍

⚽️ @MarcusRashford

#MUFC || #MUTOUR22"
2022-07-19 11:25:16+00:00,7407,742,Twitter for Advertisers,"RASHFORD MAKES IT TWO! 👏

💥 @MarcusRashford

#MUFC || #MUTOUR22"
2022-07-19 11:22:13+00:00,2316,180,Twitter Web App,"🔄 Erik makes one change for the second 4️⃣5️⃣, with @Donny_Beek6 replacing @McTominay10 in the middle of the park 💪 

#MUFC || #MUTOUR22 https://t.co/0ejM7oGZE3 https://t.co/FvU1RBq1GB"
2022-07-19 11:20:45+00:00,1815,160,Twitter for Advertisers,"▶️ We're back under way at the @MCG — let's keep working hard, lads 😤

Join us on the Man Utd app to watch all the action live 📲⤵️

#MUFC || #MUTOUR22"
2022-07-19 11:08:04+00:00,4213,359,Twitter for Advertisers,"We can't wait to see more of this link-up 🔗🌪

@AnthonyMartial 🤝 @Sanchooo10

#MUFC || #MUTOUR22"
2022-07-19 11:04:36+00:00,3666,264,Twitter for Advertisers,"Striding out with purpose 👣🔥

👊 @adidasFootball

#MUFC || #MUTOUR22"
2022-07-19 10:59:42+00:00,5094,465,Twitter for Advertisers,"⏸ @AnthonyMartial's fine finish is the difference at the break — good graft, Reds! 👏

#MUFC || #MUTOUR22"
2022-07-19 10:55:04+00:00,4399,317,Twitter for Advertisers,"💫 A wicked @MarcusRashford cross nearly brought about our second goal, as half-time approaches... 👊

#MUFC || #MUTOUR22"
2022-07-19 10:47:44+00:00,9484,730,Twitter for iPhone,"What does everyone think of our new away threads? 🥶⚪️

@AnthonyMartial 🤜🤛 @Sanchooo10 

#MUFC || #MUTOUR22 https://t.co/CQBp6OSvYv"
2022-07-19 10:35:22+00:00,14286,1609,Twitter for Advertisers,"🌟 Touch &amp; finish 🌟

Here's how @AnthonyMartial opened the scoring at the @MCG 👇

#MUFC || #MUTOUR22"
2022-07-19 10:33:04+00:00,18013,1278,Twitter for iPhone,"A third goal of pre-season for Anto 😮‍💨

⚽️ @AnthonyMartial 

#MUFC || #MUTOUR22 https://t.co/7hdZGodNtL"
2022-07-19 10:28:56+00:00,15556,1237,Twitter for Advertisers,"MARTIAL SCORES AGAIN! 🔥

🇫🇷 @AnthonyMartial

#MUFC || #MUTOUR22"
2022-07-19 10:23:59+00:00,6690,602,Twitter for Advertisers,"First outing for our 2022/23 away strip 🤩✔️

⚪️ @adidasFootball

#MUFC || #MUTOUR22"
2022-07-19 10:10:20+00:00,1973,210,Twitter for Advertisers,"We're off at the @MCG! ⚽️

🎥 Don't miss a minute of the action with the Man Utd app ▶️

#MUFC || #MUTOUR22"
2022-07-19 10:02:32+00:00,2618,225,Twitter for Advertisers,"That sound as it clips the post and goes in 🤤

🎯 @Fred08Oficial

#MUFC || #MUTOUR22"
2022-07-19 09:53:00+00:00,3373,308,Twitter for Advertisers,"Time to get warm 👊🔥

🚨 A reminder that all of our #MUTOUR22 matches are live on the Man Utd app ⤵️

#MUFC"
2022-07-19 09:42:00+00:00,3607,304,Twitter for Advertisers,"📸👀 Taking a pre-match peek inside our dressing room...

#MUFC || #MUTOUR22"
2022-07-19 09:31:00+00:00,3338,307,Twitter for Advertisers,"Progression is key 📈

A quick word with the boss ahead of our latest pre-season test 💬

#MUFC || #MUTOUR22"
2022-07-19 09:14:27+00:00,4050,442,Twitter for iPhone,"🚧 In the zone 🚧

#MUFC || #MUTOUR22 https://t.co/NRpFijAhLY https://t.co/hZRxTwPUrJ"
2022-07-19 09:03:58+00:00,4193,363,Twitter for Advertisers,"📍 Checking in ahead of today's pre-season clash with the Eagles 🦅

#MUFC || #MUTOUR22"
2022-07-19 08:55:37+00:00,19949,2603,Twitter for Advertisers,"📋 Our starting XI for the third game of #MUTOUR22 is in! ⬇️

#MUFC"
2022-07-19 08:50:13+00:00,2407,210,Twitter for Advertisers,"Team news for our third #MUTOUR22 matchday is dropping in 5️⃣ minutes ⏳

Until then, @AnthonyElanga has a message for you! 🗣

#MUFC"
2022-07-19 08:10:31+00:00,3199,312,Twitter for iPhone,"Matchday settings 🏟

Melbourne, Australia 🇦🇺

#MUFC || #PhotoOfTheDay https://t.co/SX3sp1CZiv https://t.co/w8lc2V0rfZ"
2022-07-19 07:35:00+00:00,3491,350,Twitter for Advertisers,"Venue: @MCG 🏟️
Opposition: Crystal Palace ⚔️

#MUFC || #MUTOUR22"
2022-07-19 06:20:00+00:00,11514,729,Twitter Web App,"💼 Time for business.

#MUFC || #MUTOUR22 https://t.co/m5kiXIpVvm"
2022-07-19 05:49:00+00:00,3459,279,Twitter for Advertisers,"⏰ It's Tour View time!

@HarryMaguire93 takes you behind the scenes with @TeamViewer at a fan meet-and-greet 👇

#MUFC || #MUTOUR22"
2022-07-19 04:58:53+00:00,11708,1075,Twitter Ads,"✨ Silky stuff from @Z10ane in our previous MCG outing...

#MUFC || #MUTOUR22 https://t.co/QW7F5KpSoN"
2022-07-19 03:31:00+00:00,11381,577,Twitter for Advertisers,"Tonight's kit selection:

⚪ Away.

#MUFC || #MUTOUR22"
2022-07-19 02:03:00+00:00,17308,992,Twitter Web App,"The boss is delighted by the arrival of @ChrisEriksen8 🙌

#MUFC https://t.co/L5idwURy4A"
2022-07-19 00:47:00+00:00,9991,722,Twitter for Advertisers,"All set for game ✌️ Down Under 🇦🇺

#MUFC || #MUTOUR22"
2022-07-18 22:22:00+00:00,9296,527,Twitter for Advertisers,"Away day threads 🛣️🧵

#MUFC"
2022-07-18 21:06:00+00:00,20362,1388,Twitter Web App,"Warrior 👊

#MUFC || @LisandrMartinez https://t.co/zQ7ZaxO7ci"
2022-07-18 20:14:00+00:00,6540,479,Twitter for Advertisers,"Another tough session in the bank ✔️

🔜 Crystal Palace at the @MCG...

#MUFC || #MUTOUR22"
2022-07-18 19:02:00+00:00,4575,349,Twitter for Advertisers,"2️⃣ played ✅
4️⃣ remain 🔜

Don't miss a kick of action in our app! 📲

#MUFC || #MUTOUR22"
2022-07-18 16:02:12+00:00,5581,381,Twitter for Advertisers,"📋 Erik has issued the latest on his squad ahead of our #MUTOUR22 game against Crystal Palace 👇

#MUFC"
2022-07-18 14:46:00+00:00,7740,682,Twitter Media Studio,"🇦🇺 Get the inside scoop on #MUTOUR with @D_DeGea! 📲

Cc: @B_Fernandes8 😉🏓

#MUFC https://t.co/M8yrwraVks"
2022-07-18 12:58:00+00:00,11562,875,Twitter for Advertisers,"🇦🇷 The boss has his say on our latest signing... 

#MUFC || @LisandrMartinez"
2022-07-18 12:10:01+00:00,9735,786,Twitter for Advertisers,"🗣 ""The fans will enjoy watching him."" 💯

The boss is excited to get down to work with @ChrisEriksen8 🙌🇩🇰

#MUFC"
2022-07-18 11:04:00+00:00,4511,334,Twitter for Advertisers,"🔺 The new boss 🧠
🔺 Linking up with @Sanchooo10 🔀
🔺 #MUTOUR22 so far 🌏

Read our catch-up with @LukeShaw23! 👇

#MUFC"
2022-07-18 10:10:00+00:00,7574,467,Twitter for Advertisers,"This time tomorrow ⏳

🤳 @TyrellMalaciia 

#MUFC || #MUTOUR22"
2022-07-18 09:25:14+00:00,3824,297,Twitter for iPhone,"📌 On location. 
🎞 On film. 

#MUFC || #PhotoOfTheDay https://t.co/nyKaRZUGGL https://t.co/jVh9hIyZhm"
2022-07-18 07:44:00+00:00,36003,1923,Twitter Web App,"Monday's winners! 🥇

#MUFC || #MUTOUR22 https://t.co/jNwb2x9M3e"
2022-07-18 07:39:00+00:00,9068,753,Twitter Web App,"Matchday -1.

Up next: Crystal Palace 💪

#MUFC || #MUTOUR22 https://t.co/8hgSG7DYM6"
2022-07-18 07:34:00+00:00,10952,587,Twitter Web App,"Full steam ahead 🚂

#MUFC || #MUTOUR22 https://t.co/nnFUv5rqAu"
2022-07-18 07:30:00+00:00,19020,1099,Twitter Web App,"Pre-training briefing.

#MUFC || #MUTOUR22 https://t.co/eZ2BlDq24S"
2022-07-18 03:56:00+00:00,7096,437,Twitter for Advertisers,"One ❌
Two ❌
Three ✔

Win a trio of United shirts for the new season with our latest giveaway 👇

#MUFC || #MUTOUR22"
2022-07-18 00:29:17+00:00,20932,1560,Twitter Web App,"Week two of #MUTOUR22.

More of the same, please 👊

#MUFC || #MondayMotivation https://t.co/q0Y7dICvDL"
2022-07-17 21:12:04+00:00,13764,771,Sprout Social,"Night views on #MUTOUR22 🤩🌃

📌 Melbourne 

#MUFC https://t.co/tOrfpIMs8Y"
2022-07-17 19:49:33+00:00,6228,345,Twitter for Advertisers,"Going ɹǝpu∩ uʍoᗡ as we had fun launching our away kit at Fed Square, Melbourne 📍🔃

#MUFC || #MUTOUR22"
2022-07-17 18:52:00+00:00,4727,314,Twitter for Advertisers,"💬 ""Any little encouragement, any criticism. I took it all in.""

Matej and Ethan discuss the merits of going out on loan and the significance of being around the first team during #MUTOUR22 💫 

#MUFC || #MUAcademy"
2022-07-17 16:43:00+00:00,5581,337,Twitter for Advertisers,"Eager for the new season to begin...

...we caught up with @VLindelof on #MUTOUR22 🌎

#MUFC"
2022-07-17 15:06:00+00:00,16183,881,Twitter Web App,"🗣 Hip hip, for yip Jaap! 🥳

#MUFC https://t.co/eqfpQG8re1"
2022-07-17 14:00:40+00:00,137339,25141,Twitter for Advertisers,"An agreement has been reached for the transfer of Lisandro Martinez 🔴🇦🇷

#MUFC || @LisandrMartinez"
2022-07-17 13:00:36+00:00,9163,768,Twitter Web App,"Taking a tour 🇦🇺🚋

#MUFC || @adidasFootball https://t.co/inCx984ZEI https://t.co/6H7vJfDZEY"
2022-07-17 12:56:35+00:00,13679,819,Twitter for Advertisers,"United down under ⚪️⚫️

#MUFC || @adidasFootball"
2022-07-17 11:34:00+00:00,6515,362,Twitter for Advertisers,"💬 @LukeShaw23 says he's impressed with the impact Erik ten Hag has made on the squad so far 👊

#MUFC || #MUTOUR22"
2022-07-17 10:59:00+00:00,14878,1048,Twitter Web App,"🇪🇸 @D_DeGea 💪

#MUFC || #MUTOUR22 https://t.co/IQfeqLhQ5i"
2022-07-17 10:44:00+00:00,36176,1858,Twitter Web App,"Winning team! 💪

#MUFC || #MUTOUR22 https://t.co/NrNXSCBTfc"
2022-07-17 10:40:00+00:00,8926,659,Twitter Web App,"Young Reds ✊🔴

#MUFC || #MUAcademy https://t.co/5cOQ8queKZ"
2022-07-17 10:34:00+00:00,28706,1562,Twitter Web App,"The boss. 

#MUFC || #MUTOUR22 https://t.co/2e3Kih7ZEY"
2022-07-17 10:30:00+00:00,11633,837,Twitter Web App,"Off we go! ⚡️

#MUFC || #MUTOUR22 https://t.co/ZpTi2G5D9Q"
2022-07-17 10:00:01+00:00,6792,489,Twitter for Advertisers,"A fresh look for the new season ⭐️

Our 2022/23 @adidasFootball away kit is now on sale.

#MUFC"
2022-07-17 09:37:28+00:00,5698,464,Twitter for iPhone,"🤳 Selfie time with @adidasFootball. 

Melbourne, Australia 🇦🇺

#MUFC || #PhotoOfTheDay https://t.co/9zFOhUJJga https://t.co/v3tzMUCERY"
2022-07-17 08:34:00+00:00,5638,430,Twitter for Advertisers,"⚪ Retro
🎩 Classy
💫 Special

Hear what our players thought of United's new away kit in the latest Inside View 👇

@TeamViewer ↔️ #BringingYouCloser"
2022-07-17 07:46:10+00:00,32513,1617,Twitter for iPhone,"Have a great day, @VLindelof! 🎈 

#MUFC https://t.co/6CovvKGQp0"
2022-07-17 00:42:00+00:00,16842,772,Twitter for Advertisers,"New shirt looking good, @B_Fernandes8 👌🔥

#MUFC"
2022-07-16 20:38:00+00:00,42232,2189,Twitter Web App,"🔴 U N I T E D 🔴

#MUFC || #MUTOUR22 https://t.co/Stips1nR7y"
2022-07-16 19:01:00+00:00,5919,372,Twitter for Advertisers,"Get your hands on some incredible prizes when you buy our new @adidasFootball away shirt! 🎁

#MUFC"
2022-07-16 17:27:00+00:00,7229,490,Twitter for Advertisers,"The latest United Daily is in, featuring footage from training in Melbourne! 🎥👇

#MUFC || #MUTOUR22"
2022-07-16 16:02:00+00:00,8228,545,Twitter for Advertisers,"Always great to see you, @LuisNani! 🤝

#MUFC || #MUTOUR22"
